Серия,Поколение,Год,Рестайлинг,Пробег,Коробка,Объем,Цена,Кузов_внедорожник 5 дв.,Кузов_кабриолет,Кузов_купе,Кузов_лифтбек,Кузов_минивэн,Кузов_седан,Кузов_универсал,Кузов_хэтчбек 3 дв.,Кузов_хэтчбек 5 дв.,Топливо_бензин,Топливо_дизель
16819,36987,2020,0,170784,0,2.0,25300,0,0,0,0,0,0,1,0,0,0,1
16819,37560,2019,0,52000,2,2.0,29500,0,0,0,0,0,1,0,0,0,1,0
48476,49125,2020,0,38500,2,3.0,72000,0,0,1,0,0,0,0,0,0,1,0
39171,26052,2015,0,131000,2,2.0,21500,0,0,1,0,0,0,0,0,0,1,0
37509,18774,2009,0,351000,2,3.0,17250,1,0,0,0,0,0,0,0,0,0,1
16567,36987,2020,0,96560,2,2.0,23700,0,0,0,0,0,1,0,0,0,1,0
39425,50495,2022,0,48280,2,2.0,33700,0,0,1,0,0,0,0,0,0,1,0
35029,41665,2020,0,166800,2,2.0,39850,1,0,0,0,0,0,0,0,0,0,1
23948,23400,2018,0,131000,1,1.5,19800,1,0,0,0,0,0,0,0,0,0,1
17325,38623,2018,0,200000,2,3.0,30450,0,0,0,0,0,0,1,0,0,0,1
39000,49320,2021,0,34950,2,3.0,59000,0,1,0,0,0,0,0,0,0,1,0
35810,41451,2018,0,105000,2,2.0,31500,1,0,0,0,0,0,0,0,0,1,0
17325,20231,2016,1,232000,2,3.0,27000,0,0,0,0,0,0,1,0,0,0,1
37685,69142,2022,0,85000,2,3.0,78800,1,0,0,0,0,0,0,0,0,0,1
17325,39012,2017,0,213000,2,3.0,40900,0,0,0,0,0,0,1,0,0,0,1
16567,12914,2010,1,208000,2,3.0,15800,0,1,0,0,0,0,0,0,0,1,0
16285,20264,2016,1,119000,2,1.5,18900,0,0,0,0,0,1,0,0,0,1,0
17330,39524,2018,0,100000,2,2.0,19855,0,0,0,0,0,1,0,0,0,1,0
40186,26083,2018,1,99500,2,2.0,24555,0,0,0,1,0,0,0,0,0,1,0
18073,14927,2009,1,173000,2,2.0,7400,0,0,0,0,0,0,0,0,1,1,0
17330,39524,2020,0,55700,2,2.0,34000,0,0,0,0,0,1,0,0,0,1,0
17330,12777,2009,1,307096,2,2.5,11800,0,0,0,0,0,1,0,0,0,1,0
17329,38454,2020,1,119111,2,2.0,41500,0,0,0,0,0,1,0,0,0,1,0
35386,41817,2020,0,175800,2,2.0,40300,1,0,0,0,0,0,0,0,0,0,1
16819,24642,2013,0,270000,2,2.0,17000,0,0,0,1,0,0,0,0,0,1,0
38513,20702,2012,1,206000,2,3.0,23100,1,0,0,0,0,0,0,0,0,1,0
40186,26377,2018,1,126000,2,2.0,26400,0,0,0,1,0,0,0,0,0,1,0
17186,7692,1994,0,405030,0,2.0,2750,0,0,0,0,0,0,1,0,0,1,0
36484,40963,2022,1,49600,2,2.0,50000,1,0,0,0,0,0,0,0,0,1,0
21265,26470,2021,0,166000,1,1.5,21950,0,0,0,0,0,1,0,0,0,1,0
25651,25572,2019,0,198000,0,1.5,19600,1,0,0,0,0,0,0,0,0,0,1
16346,20264,2018,1,107000,2,2.0,19750,0,0,0,0,0,1,0,0,0,1,0
35386,18858,2004,0,407000,2,2.5,7200,1,0,0,0,0,0,0,0,0,1,0
48760,49211,2020,0,19000,2,2.0,52000,1,0,0,0,0,0,0,0,0,1,0
38075,33139,2018,0,198000,2,3.0,34990,1,0,0,0,0,0,0,0,0,0,1
38953,20702,2009,0,286000,2,3.0,24900,1,0,0,0,0,0,0,0,0,0,1
16826,12914,2008,0,360700,0,2.0,8000,0,0,0,0,0,0,1,0,0,0,1
17330,38454,2018,0,202000,2,2.0,25000,0,0,0,0,0,1,0,0,0,1,0
17329,12886,2004,0,410000,2,2.5,10700,0,0,0,0,0,1,0,0,0,1,0
16346,7715,2004,1,345000,2,2.0,6900,0,0,0,0,0,1,0,0,0,0,1
48787,49211,2021,0,83000,2,3.0,55000,1,0,0,0,0,0,0,0,0,1,0
37232,13460,2003,1,425000,2,3.0,12700,1,0,0,0,0,0,0,0,0,0,1
17329,39012,2019,0,196000,2,2.0,41500,0,0,0,0,0,1,0,0,0,0,1
21267,26283,2020,0,169000,1,1.5,23500,0,0,0,0,0,1,0,0,0,1,0
17330,6926,1998,0,420000,2,2.8,3500,0,0,0,0,0,1,0,0,0,1,0
16567,37620,2020,0,127000,2,2.0,26000,0,0,0,0,0,1,0,0,0,1,0
17325,8371,1988,0,360000,0,2.0,2400,0,0,0,0,0,1,0,0,0,1,0
22929,23535,2020,1,155000,1,1.5,25000,1,0,0,0,0,0,0,0,0,1,0
17329,39012,2020,1,64500,2,2.0,45500,0,0,0,0,0,1,0,0,0,0,1
17325,12886,2007,1,258000,0,3.0,10500,0,0,0,0,0,1,0,0,0,1,0
21267,18428,2021,1,184000,2,2.0,28900,0,0,0,0,1,0,0,0,0,0,1
17325,12886,2007,1,361000,2,3.0,13600,0,0,0,0,0,1,0,0,0,0,1
35867,40963,2023,1,17250,2,3.0,79900,1,0,0,0,0,0,0,0,0,1,0
17186,39400,2020,0,125000,2,2.0,40800,0,0,0,0,0,1,0,0,0,0,1
20059,12423,2000,1,378000,2,4.4,10400,0,0,0,0,0,1,0,0,0,1,0
22929,23555,2020,1,150000,1,1.5,18700,1,0,0,0,0,0,0,0,0,0,1
20586,14627,2002,0,430000,2,3.0,11300,0,0,0,0,0,1,0,0,0,0,1
16826,5904,1997,0,327000,0,1.6,3000,0,0,0,0,0,1,0,0,0,1,0
16346,20264,2012,0,166000,2,2.0,16500,0,0,0,0,0,1,0,0,0,1,0
17329,6977,2000,1,450000,2,2.9,6700,0,0,0,0,0,1,0,0,0,0,1
21583,26486,2021,0,163000,1,1.5,23950,0,0,0,0,0,1,0,0,0,1,0
37509,13390,2002,0,333343,2,3.0,11000,1,0,0,0,0,0,0,0,0,1,0
17325,7692,1994,0,416200,0,2.0,2600,0,0,0,0,0,1,0,0,0,1,0
17186,12695,2004,0,377992,2,3.0,13300,0,0,0,0,0,1,0,0,0,0,1
17325,20439,2012,0,330000,2,2.0,16500,0,0,0,0,0,0,1,0,0,0,1
17329,20731,2009,0,225000,2,4.4,11700,0,0,0,1,0,0,0,0,0,1,0
16285,19986,2017,1,89000,2,2.0,19500,0,0,0,0,0,1,0,0,0,1,0
77668,74710,2019,0,55800,2,3.0,60500,1,0,0,0,0,0,0,0,0,1,0
17330,6926,1998,0,500000,0,2.5,6300,0,0,0,0,0,0,1,0,0,0,1
35867,41817,2023,1,13000,2,2.0,58000,1,0,0,0,0,0,0,0,0,1,0
16826,13047,2007,0,286000,2,3.0,13900,0,1,0,0,0,0,0,0,0,1,0
16826,13014,2007,0,272000,2,3.0,11500,0,0,1,0,0,0,0,0,0,1,0
21583,18511,2020,1,174000,0,1.5,17200,0,0,0,0,1,0,0,0,0,0,1
17329,38454,2020,1,105000,2,2.0,46999,0,0,0,0,0,0,1,0,0,0,1
16285,5642,1999,0,346000,0,2.8,5950,0,0,0,0,0,0,0,1,0,1,0
37659,69142,2021,0,85000,2,3.0,63900,1,0,0,0,0,0,0,0,0,0,1
37509,69316,2020,0,52000,2,3.0,61500,1,0,0,0,0,0,0,0,0,0,1
16826,36902,2020,0,230000,2,2.0,26700,0,0,0,0,0,0,1,0,0,0,1
38494,69218,2023,1,23000,2,3.0,122900,1,0,0,0,0,0,0,0,0,0,1
17164,18745,2016,1,102000,2,2.0,25000,0,0,0,0,0,0,0,0,1,0,1
17329,6977,1996,0,220000,2,2.5,5200,0,0,0,0,0,1,0,0,0,1,0
16346,37620,2020,0,79999,2,2.0,41800,0,0,0,0,0,1,0,0,0,0,1
17325,38454,2021,1,109000,2,3.0,61500,0,0,0,0,0,1,0,0,0,0,1
16285,8052,1998,0,445000,0,2.0,3000,0,0,0,0,0,1,0,0,0,1,0
70383,75772,2024,1,1600,2,3.0,154900,1,0,0,0,0,0,0,0,0,0,1
16285,19986,2017,1,102000,2,2.0,23000,0,0,0,0,0,1,0,0,0,1,0
21462,26283,2021,0,129000,1,1.5,26600,0,0,0,0,0,1,0,0,0,0,1
16826,12982,2011,1,260000,2,3.0,10999,0,0,0,0,0,1,0,0,0,1,0
17330,12777,2005,0,470000,2,2.5,9000,0,0,0,0,0,0,1,0,0,0,1
16826,20477,2013,0,236000,2,2.0,15900,0,0,0,0,0,1,0,0,0,1,0
21583,26782,2021,0,239300,0,1.5,17400,0,0,0,0,0,1,0,0,0,1,0
21583,19368,2018,1,175000,0,1.5,15000,0,0,0,0,1,0,0,0,0,0,1
21434,40001,2016,0,235000,2,3.0,44400,0,0,0,0,0,1,0,0,0,0,1
20586,20600,2012,0,222000,2,3.0,16000,0,0,0,0,0,1,0,0,0,1,0
17329,6977,2001,1,500000,2,2.9,9750,0,0,0,0,0,1,0,0,0,0,1
17330,7029,2003,1,513000,2,2.5,6500,0,0,0,0,0,0,1,0,0,0,1
21047,18743,2018,1,159000,2,2.0,18900,0,0,0,0,1,0,0,0,0,0,1
17164,13535,2005,0,389000,0,2.0,8000,0,0,0,0,0,0,0,0,1,0,1
17325,12786,2004,0,401000,0,3.0,12500,0,0,0,0,0,1,0,0,0,0,1
16567,37620,2021,0,106770,2,2.0,31900,0,0,0,0,0,1,0,0,0,1,0
37509,19428,2007,0,340000,2,3.0,14700,1,0,0,0,0,0,0,0,0,1,0
22929,23555,2015,0,168000,2,2.0,19999,1,0,0,0,0,0,0,0,0,0,1
17325,7010,1997,0,261000,0,2.5,5500,0,0,0,0,0,1,0,0,0,1,0
38513,20774,2009,0,326000,2,3.0,21450,1,0,0,0,0,0,0,0,0,0,1
16819,20477,2015,0,382000,2,2.0,15500,0,0,0,0,0,0,1,0,0,0,1
21047,26782,2020,0,79000,2,2.0,25450,0,0,0,0,0,1,0,0,0,1,0
17186,12906,2003,0,450000,2,3.0,12900,0,0,0,0,0,1,0,0,0,0,1
21434,12423,2000,1,535000,2,2.9,5200,0,0,0,0,0,1,0,0,0,0,1
16826,37620,2020,0,170000,2,2.0,29700,0,0,0,0,0,1,0,0,0,0,1
17186,38454,2022,1,62000,2,3.0,64400,0,0,0,0,0,1,0,0,0,1,0
17329,12786,2003,0,600000,0,3.0,12500,0,0,0,0,0,1,0,0,0,0,1
16826,5642,1996,0,100000,2,1.8,1300,0,0,0,0,0,0,0,1,0,1,0
20696,20340,2010,0,192500,2,3.0,20500,0,0,0,0,0,1,0,0,0,0,1
38075,18774,2009,0,216000,2,3.0,17000,1,0,0,0,0,0,0,0,0,1,0
17186,7010,2001,1,417000,0,2.2,6000,0,0,0,0,0,1,0,0,0,1,0
21462,18525,2020,1,192085,0,1.5,18700,0,0,0,0,1,0,0,0,0,0,1
17330,20990,2010,0,305000,2,3.0,15950,0,0,0,1,0,0,0,0,0,0,1
17330,6980,2001,1,477000,0,2.0,7200,0,0,0,0,0,1,0,0,0,0,1
16819,19963,2019,1,118000,2,2.0,26000,0,0,0,0,0,0,1,0,0,0,1
16285,19963,2016,1,200625,2,2.0,16999,0,0,0,0,0,0,1,0,0,0,1
76014,75772,2022,0,55000,2,3.0,82000,1,0,0,0,0,0,0,0,0,1,0
35386,42065,2019,0,79800,2,2.0,32500,1,0,0,0,0,0,0,0,0,1,0
16285,19986,2019,1,186000,2,3.0,29600,0,0,0,1,0,0,0,0,0,0,1
17330,39400,2020,1,75236,2,2.0,54500,0,0,0,0,0,1,0,0,0,1,0
17325,7232,1994,0,507000,2,2.5,4200,0,0,0,0,0,1,0,0,0,0,1
23452,18693,2012,0,257000,2,2.0,13700,1,0,0,0,0,0,0,0,0,0,1
17325,7029,1999,0,250000,2,2.9,4999,0,0,0,0,0,0,1,0,0,0,1
37509,69316,2021,0,150000,2,3.0,70000,1,0,0,0,0,0,0,0,0,0,1
16309,22826,2020,0,155000,1,1.5,19500,0,0,0,0,0,0,0,0,1,0,1
17325,7010,1999,0,330000,0,2.5,4800,0,0,0,0,0,1,0,0,0,0,1
17325,6977,1999,0,170000,0,2.0,4300,0,0,0,0,0,1,0,0,0,1,0
16285,5587,1997,0,487396,0,1.8,2400,0,0,0,0,0,0,1,0,0,1,0
17325,39524,2019,0,120000,2,3.0,50500,0,0,0,0,0,0,1,0,0,1,0
16567,19963,2015,1,170000,2,2.0,26399,0,0,0,0,0,0,1,0,0,1,0
39425,49320,2022,0,47000,2,3.0,71500,0,0,0,1,0,0,0,0,0,1,0
21434,11811,1999,1,370000,2,2.9,7700,0,0,0,0,0,1,0,0,0,0,1
16346,7763,2001,1,269235,0,2.0,5000,0,0,0,0,0,1,0,0,0,1,0
25651,24863,2018,0,67000,0,1.5,23850,1,0,0,0,0,0,0,0,0,1,0
40186,26052,2020,1,140000,2,2.0,26400,0,0,0,1,0,0,0,0,0,1,0
21047,26858,2020,0,193000,1,1.5,24000,0,0,0,0,0,1,0,0,0,1,0
17329,38454,2020,1,70000,2,3.0,51500,0,0,0,0,0,1,0,0,0,1,0
16819,19986,2016,1,124800,2,1.5,17300,0,0,0,0,0,1,0,0,0,1,0
17325,12886,2009,1,273000,2,3.0,12000,0,0,0,0,0,1,0,0,0,1,0
17330,7010,2001,1,380000,0,2.2,4700,0,0,0,0,0,1,0,0,0,1,0
35810,20954,2011,0,290000,2,3.0,18300,1,0,0,0,0,0,0,0,0,0,1
36484,41665,2019,0,84500,2,2.0,32000,1,0,0,0,0,0,0,0,0,1,0
17325,6980,1999,0,477000,2,2.9,6200,0,0,0,0,0,1,0,0,0,0,1
36484,21226,2011,0,300000,2,2.0,16000,1,0,0,0,0,0,0,0,0,0,1
21265,26858,2021,0,89000,1,1.5,25900,0,0,0,0,0,1,0,0,0,0,1
23452,23018,2017,0,109000,2,2.0,20800,1,0,0,0,0,0,0,0,0,1,0
17329,39012,2020,0,73000,2,2.0,40500,0,0,0,0,0,1,0,0,0,1,0
17330,38623,2017,0,103000,2,2.0,27800,0,0,0,0,0,1,0,0,0,1,0
37232,67301,2020,0,41000,2,3.0,51500,1,0,0,0,0,0,0,0,0,1,0
38494,33738,2018,0,176500,2,3.0,49500,1,0,0,0,0,0,0,0,0,0,1
17186,20643,2015,1,209000,2,3.0,27700,0,0,0,0,0,1,0,0,0,0,1
21462,18511,2019,1,225000,1,1.5,17799,0,0,0,0,1,0,0,0,0,0,1
16826,20477,2019,1,189000,2,1.5,19150,0,0,0,0,0,0,1,0,0,1,0
16826,13026,2008,0,277000,0,2.0,9500,0,0,0,0,0,1,0,0,0,1,0
17329,7029,1997,0,160000,2,2.5,3900,0,0,0,0,0,1,0,0,0,1,0
23452,18296,2011,0,296000,0,2.0,12250,1,0,0,0,0,0,0,0,0,0,1
16285,8051,2001,1,257001,2,2.5,5800,0,0,0,0,0,1,0,0,0,1,0
17325,38623,2017,0,105000,2,2.0,37000,0,0,0,0,0,1,0,0,0,1,0
17329,12777,2005,0,320000,0,2.5,9700,0,0,0,0,0,1,0,0,0,1,0
16346,8052,2004,1,258732,2,2.0,5900,0,0,0,0,0,1,0,0,0,1,0
17325,39012,2021,1,179500,2,2.0,40950,0,0,0,0,0,1,0,0,0,0,1
21047,19292,2019,1,177000,2,1.5,13950,0,0,0,0,1,0,0,0,0,0,1
23203,23397,2019,0,98200,2,2.0,25100,1,0,0,0,0,0,0,0,0,1,0
38075,67957,2022,0,46800,2,3.0,56950,1,0,0,0,0,0,0,0,0,1,0
35029,21226,2011,0,196500,2,3.0,13999,1,0,0,0,0,0,0,0,0,1,0
17329,12886,2006,0,328500,2,2.5,11500,0,0,0,0,0,1,0,0,0,0,1
17164,22383,2021,0,78000,1,1.5,25900,0,0,0,0,0,0,0,0,1,1,0
17325,38454,2018,0,144000,2,2.0,41000,0,0,0,0,0,0,1,0,0,0,1
16567,8052,1998,0,309000,0,1.9,4480,0,0,0,0,0,1,0,0,0,1,0
39171,26377,2017,1,104000,2,2.0,29000,0,1,0,0,0,0,0,0,0,1,0
35867,42065,2021,1,36125,2,2.0,43800,1,0,0,0,0,0,0,0,0,1,0
23948,23535,2017,0,186253,2,1.5,18500,1,0,0,0,0,0,0,0,0,1,0
17186,7029,2000,1,500000,0,2.5,6100,0,0,0,0,0,1,0,0,0,0,1
37685,19346,2013,1,200215,2,3.0,18500,1,0,0,0,0,0,0,0,0,1,0
16826,5641,1995,0,475000,0,1.6,2500,0,0,0,0,0,1,0,0,0,1,0
23796,23397,2020,1,107000,2,2.0,22999,1,0,0,0,0,0,0,0,0,1,0
39425,26519,2015,0,128500,2,2.0,25000,0,0,1,0,0,0,0,0,0,1,0
40186,50567,2022,0,17800,2,2.0,43100,0,0,1,0,0,0,0,0,0,1,0
16346,7763,2002,1,230000,0,2.5,12000,0,1,0,0,0,0,0,0,0,1,0
17186,7029,1998,0,565000,0,2.5,4900,0,0,0,0,0,0,1,0,0,0,1
37659,13390,2004,1,550000,2,3.0,13500,1,0,0,0,0,0,0,0,0,0,1
16819,36987,2020,0,174000,2,2.0,26500,0,0,0,0,0,0,1,0,0,0,1
78152,75328,2022,0,46000,2,3.0,98900,1,0,0,0,0,0,0,0,0,0,1
17330,6980,2001,1,526000,2,2.5,6800,0,0,0,0,0,0,1,0,0,1,0
39425,50495,2022,0,58200,2,2.0,50800,0,0,0,1,0,0,0,0,0,1,0
70383,75328,2020,0,98000,2,3.0,84500,1,0,0,0,0,0,0,0,0,0,1
17186,12906,2007,0,328000,2,3.0,10400,0,0,0,0,0,1,0,0,0,1,0
17329,12786,2004,0,425000,2,2.5,8800,0,0,0,0,0,1,0,0,0,1,0
17329,38623,2020,1,171000,2,3.0,50000,0,0,0,0,0,1,0,0,0,0,1
21434,35160,2017,0,139000,2,3.0,44800,0,0,0,0,0,1,0,0,0,0,1
21434,11811,1998,1,558000,2,2.9,7000,0,0,0,0,0,1,0,0,0,0,1
37659,19428,2008,0,284000,2,3.0,17900,1,0,0,0,0,0,0,0,0,0,1
35386,41451,2021,1,43400,2,2.0,43400,1,0,0,0,0,0,0,0,0,1,0
16819,24262,2018,1,202000,2,2.0,28000,0,0,0,1,0,0,0,0,0,0,1
16346,12914,2009,1,348000,0,2.0,10000,0,0,0,0,0,1,0,0,0,1,0
20785,14714,2003,0,530500,2,3.0,9900,0,0,0,0,0,1,0,0,0,0,1
35029,41665,2019,0,114000,2,2.0,33500,1,0,0,0,0,0,0,0,0,0,1
37509,33139,2017,0,138000,2,3.0,36500,1,0,0,0,0,0,0,0,0,0,1
37232,67301,2023,0,42000,2,3.0,109750,1,0,0,0,0,0,0,0,0,0,1
17329,6926,1997,0,450000,0,2.0,5950,0,0,0,0,0,1,0,0,0,1,0
17186,20439,2012,0,230000,2,3.0,18000,0,0,0,0,0,1,0,0,0,0,1
38075,18774,2010,0,390000,2,3.0,19500,1,0,0,0,0,0,0,0,0,0,1
48105,49211,2019,0,111111,2,2.0,41000,1,0,0,0,0,0,0,0,0,1,0
37509,33139,2017,0,70000,2,3.0,41500,1,0,0,0,0,0,0,0,0,0,1
76014,75328,2023,1,16000,2,3.0,161900,1,0,0,0,0,0,0,0,0,0,1
36484,41817,2021,0,45000,2,2.0,37500,1,0,0,0,0,0,0,0,0,1,0
17186,6977,2003,1,329000,2,2.5,6250,0,0,0,0,0,1,0,0,0,1,0
16567,13026,2007,0,278000,2,3.0,12000,0,0,1,0,0,0,0,0,0,1,0
17329,6977,2001,1,474000,2,2.2,6600,0,0,0,0,0,1,0,0,0,1,0
39171,49797,2022,0,13500,2,2.0,61000,0,0,0,1,0,0,0,0,0,1,0
16346,7763,2004,1,373218,2,2.0,6000,0,0,0,0,0,1,0,0,0,0,1
35029,41817,2019,0,85000,2,2.0,41800,1,0,0,0,0,0,0,0,0,0,1
21462,19368,2015,0,292000,0,1.5,11800,0,0,0,0,1,0,0,0,0,0,1
18073,14777,2007,0,270000,0,1.6,7100,0,0,0,0,0,0,0,0,1,1,0
37685,19084,2011,1,228100,2,3.0,23500,1,0,0,0,0,0,0,0,0,0,1
16309,20079,2012,0,240000,2,1.6,12200,0,0,0,0,0,0,0,0,1,1,0
35867,21226,2011,0,236000,2,3.0,17250,1,0,0,0,0,0,0,0,0,1,0
16285,19970,2012,0,225000,2,2.0,17000,0,0,0,0,0,1,0,0,0,1,0
17186,12906,2009,1,320000,2,2.0,16000,0,0,0,0,0,1,0,0,0,0,1
37232,19093,2008,0,293000,2,3.0,17900,1,0,0,0,0,0,0,0,0,0,1
17186,38454,2020,1,116320,2,2.0,39490,0,0,0,0,0,1,0,0,0,1,0
38494,20419,2009,0,327000,2,3.0,20000,1,0,0,0,0,0,0,0,0,0,1
23948,23397,2016,0,193000,2,2.0,20190,1,0,0,0,0,0,0,0,0,0,1
35386,16033,2008,1,285000,2,3.0,12500,1,0,0,0,0,0,0,0,0,0,1
16819,12982,2009,0,190000,2,3.0,19723,0,0,1,0,0,0,0,0,0,1,0
16285,12982,2009,1,202000,2,2.0,15500,0,1,0,0,0,0,0,0,0,1,0
17325,6926,1999,0,450000,0,2.5,3000,0,0,0,0,0,0,1,0,0,0,1
17325,12886,2004,0,450000,2,2.5,7999,0,0,0,0,0,1,0,0,0,1,0
17325,12886,2008,1,337000,0,2.0,10950,0,0,0,0,0,1,0,0,0,0,1
37659,69316,2022,0,181000,2,2.0,54800,1,0,0,0,0,0,0,0,0,0,1
23948,23397,2019,0,189000,1,1.5,21500,1,0,0,0,0,0,0,0,0,0,1
17325,6977,2000,1,344000,2,2.5,5700,0,0,0,0,0,1,0,0,0,1,0
23203,23397,2019,1,73500,2,2.0,24500,1,0,0,0,0,0,0,0,0,1,0
17329,7029,2001,1,380000,0,2.5,7000,0,0,0,0,0,0,1,0,0,0,1
23948,23555,2019,1,93700,2,2.0,25500,1,0,0,0,0,0,0,0,0,1,0
46315,47504,2021,1,21000,2,2.0,55900,1,0,0,0,0,0,0,0,0,1,0
16819,7807,2002,1,310000,0,2.0,5300,0,0,0,0,0,1,0,0,0,0,1
16826,20477,2016,1,162000,2,2.0,19620,0,0,0,0,0,1,0,0,0,1,0
17330,20011,2009,0,284000,2,3.0,17000,0,0,0,1,0,0,0,0,0,1,0
22929,23535,2021,1,147000,1,1.5,23900,1,0,0,0,0,0,0,0,0,0,1
17330,6980,1996,0,349118,0,2.5,4800,0,0,0,0,0,1,0,0,0,1,0
17325,20011,2012,0,198000,2,3.0,17800,0,0,0,1,0,0,0,0,0,1,0
21265,18525,2018,1,155700,2,2.0,22999,0,0,0,0,1,0,0,0,0,0,1
17186,38623,2020,0,103000,2,2.0,38500,0,0,0,0,0,1,0,0,0,0,1
17325,20990,2009,0,300200,2,3.0,19555,0,0,0,1,0,0,0,0,0,0,1
38513,20774,2008,0,164000,2,3.0,14000,1,0,0,0,0,0,0,0,0,1,0
17186,12906,2004,0,389000,0,2.5,10400,0,0,0,0,0,1,0,0,0,0,1
17186,20231,2010,0,270000,2,2.0,19999,0,0,0,0,0,1,0,0,0,0,1
17330,39012,2019,0,211000,2,2.0,30700,0,0,0,0,0,0,1,0,0,0,1
16346,20264,2016,1,235000,2,2.0,17300,0,0,0,0,0,0,1,0,0,0,1
20059,11731,1999,1,400000,2,2.9,8000,0,0,0,0,0,1,0,0,0,0,1
16567,8051,1998,0,352657,0,2.5,6300,0,0,0,0,0,1,0,0,0,1,0
39340,50495,2024,0,20700,2,3.0,69000,0,0,0,1,0,0,0,0,0,1,0
21583,18743,2021,1,117000,0,1.5,18270,0,0,0,0,1,0,0,0,0,0,1
17330,6977,2002,1,501000,0,2.5,5555,0,0,0,0,0,0,1,0,0,0,1
17330,12886,2007,1,419306,2,3.0,13900,0,0,0,0,0,1,0,0,0,0,1
17325,20643,2010,0,271000,2,3.0,14900,0,0,0,0,0,1,0,0,0,1,0
20785,20377,2011,0,260000,2,3.0,17500,0,0,0,0,0,1,0,0,0,0,1
17330,6980,1996,0,560000,0,2.5,5000,0,0,0,0,0,1,0,0,0,1,0
23948,18693,2013,1,155000,2,2.0,13500,1,0,0,0,0,0,0,0,0,1,0
16819,20477,2011,0,156000,2,2.0,17600,0,0,0,0,0,1,0,0,0,1,0
39171,26052,2014,0,235000,2,3.0,33700,0,1,0,0,0,0,0,0,0,1,0
37659,33139,2015,0,220000,2,3.0,30500,1,0,0,0,0,0,0,0,0,0,1
20059,21048,2014,1,152000,2,4.4,17500,0,0,0,0,0,1,0,0,0,1,0
37685,69316,2020,0,160000,2,3.0,60000,1,0,0,0,0,0,0,0,0,1,0
21434,20377,2009,0,494000,2,3.0,16500,0,0,0,0,0,1,0,0,0,0,1
37232,13587,2004,1,415000,2,3.0,9500,1,0,0,0,0,0,0,0,0,1,0
20785,14521,2004,0,334000,2,3.0,10550,0,0,0,0,0,1,0,0,0,0,1
16567,7763,2002,1,493000,0,2.0,6600,0,0,0,0,0,0,1,0,0,0,1
70383,75772,2024,1,11000,2,3.0,153000,1,0,0,0,0,0,0,0,0,0,1
17330,12695,2008,1,446180,2,2.0,11500,0,0,0,0,0,1,0,0,0,0,1
23203,23400,2018,0,199500,2,2.0,22500,1,0,0,0,0,0,0,0,0,0,1
20696,16373,2005,1,316000,2,4.8,10000,0,0,0,0,0,1,0,0,0,1,0
37685,32823,2015,0,266000,2,3.0,36600,1,0,0,0,0,0,0,0,0,0,1
16909,22826,2020,0,230000,1,1.5,17500,0,0,0,0,0,0,0,0,1,0,1
21583,26486,2021,0,70696,1,1.5,31200,0,0,0,0,0,1,0,0,0,1,0
39425,49320,2020,0,60700,2,3.0,55900,0,0,1,0,0,0,0,0,0,1,0
37659,19346,2007,0,405000,2,3.0,17300,1,0,0,0,0,0,0,0,0,0,1
37659,18774,2007,0,295000,2,3.0,17300,1,0,0,0,0,0,0,0,0,0,1
35867,41817,2020,0,149315,2,2.0,38900,1,0,0,0,0,0,0,0,0,0,1
17325,8371,1988,0,400000,0,2.0,2400,0,0,0,0,0,1,0,0,0,1,0
36484,21148,2011,0,208000,2,3.0,14500,1,0,0,0,0,0,0,0,0,1,0
16819,19986,2014,0,312000,0,2.0,14500,0,0,0,0,0,0,1,0,0,0,1
17325,6926,2003,1,319000,2,2.2,7000,0,0,0,0,0,1,0,0,0,1,0
35386,21226,2011,0,163000,2,3.0,21500,1,0,0,0,0,0,0,0,0,1,0
16346,5728,1997,0,354444,0,1.6,3000,0,0,0,0,0,1,0,0,0,1,0
17186,12906,2006,0,264000,2,2.0,9500,0,0,0,0,0,0,1,0,0,0,1
39171,26879,2017,1,157600,2,2.0,24950,0,0,0,1,0,0,0,0,0,0,1
35867,41665,2020,0,96000,2,2.0,32700,1,0,0,0,0,0,0,0,0,1,0
17186,7363,1993,0,462000,0,2.5,7000,0,0,0,0,0,1,0,0,0,1,0
21462,19435,2020,1,175000,2,1.5,19750,0,0,0,0,1,0,0,0,0,1,0
38513,34189,2015,0,300000,2,3.0,40000,1,0,0,0,0,0,0,0,0,0,1
17329,7010,2001,1,430000,2,2.5,6990,0,0,0,0,0,1,0,0,0,1,0
16346,36987,2023,1,33000,2,2.0,48900,0,0,0,0,0,1,0,0,0,1,0
17325,20288,2010,0,259000,2,3.0,23300,0,0,0,0,0,1,0,0,0,0,1
37659,18774,2009,0,295500,2,3.0,19400,1,0,0,0,0,0,0,0,0,0,1
38075,32247,2017,0,183500,2,2.0,33800,1,0,0,0,0,0,0,0,0,0,1
17325,6926,1999,0,356231,2,2.5,2900,0,0,0,0,0,0,1,0,0,1,0
25471,25572,2020,0,155150,0,1.5,18950,1,0,0,0,0,0,0,0,0,1,0
36484,41817,2019,0,132700,2,2.0,33500,1,0,0,0,0,0,0,0,0,1,0
35867,41451,2021,0,94000,2,2.0,38900,1,0,0,0,0,0,0,0,0,0,1
16819,7763,2001,1,400000,0,2.5,8000,0,0,0,0,0,1,0,0,0,1,0
35810,41817,2018,0,98000,2,2.0,39999,1,0,0,0,0,0,0,0,0,0,1
